onset	duration	condition_code	target_code	trial_type
20.0570928	17.5633357	4	3	countdown
37.6204285	0.9768169	4	3	go_cue
56.2969227	17.5655304	3	4	countdown
73.8624531	0.9745855	3	4	go_cue
93.5557087	17.5642225	2	2	countdown
111.1199312	0.9770091	2	2	go_cue
130.7965179	17.5636204	1	2	countdown
148.3601383	0.9768659	1	2	go_cue
167.5165333	17.5635221	2	4	countdown
185.0800554	0.977029	2	4	go_cue
203.2364189	17.5637156	1	4	countdown
220.8001345	0.9767799	1	4	go_cue
238.4956829	17.5647311	3	1	countdown
256.060414	0.9764661	3	1	go_cue
275.7366517	17.5634913	4	3	countdown
293.300143	0.9767446	4	3	go_cue
312.9765332	17.5436674	4	3	countdown
330.5202006	0.9764139	4	3	go_cue
350.1965119	17.5635807	3	1	countdown
367.7600926	0.9764788	3	1	go_cue
386.4553067	17.5643743	1	2	countdown
404.019681	0.9766455	1	2	go_cue
422.1760798	17.5231205	2	1	countdown
439.6992003	0.9765139	2	1	go_cue
