onset	duration	condition_code	target_code	trial_type
20.0572658	17.5431436	3	1	countdown
37.6004094	0.9765967	3	1	go_cue
55.2774045	17.5633219	4	2	countdown
72.8407264	0.9766765	4	2	go_cue
90.536626	17.5437032	2	4	countdown
108.0803292	0.9768157	2	4	go_cue
126.2370193	17.5239285	1	2	countdown
143.7609478	0.9761795	1	2	go_cue
162.4370047	17.5634028	1	3	countdown
180.0004075	0.9773071	1	3	go_cue
199.1764217	17.5445766	4	4	countdown
216.7209983	0.9761977	4	4	go_cue
234.4164404	17.5640836	2	1	countdown
251.980524	0.9769944	2	1	go_cue
270.1570573	17.5234875	3	3	countdown
287.6805448	0.9768473	3	3	go_cue
307.3573211	17.5634658	3	4	countdown
324.9207869	0.9770193	3	4	go_cue
342.616401	17.5442429	1	2	countdown
360.1606439	0.97684	1	2	go_cue
379.3368811	17.5440923	4	1	countdown
396.8809734	0.9764639	4	1	go_cue
416.5766736	17.5643577	2	1	countdown
434.1410313	0.9764937	2	1	go_cue
