onset	duration	condition_code	target_code	trial_type
20.076604	17.5442048	3	3	countdown
37.6208088	0.976399	3	3	go_cue
55.3161618	17.5242516	2	3	countdown
72.8404134	0.9764257	2	3	go_cue
91.0164939	17.5644501	4	2	countdown
108.580944	0.9762331	4	2	go_cue
126.27589	17.5443472	1	2	countdown
143.8202372	0.9775203	1	2	go_cue
163.516423	17.5440926	4	4	countdown
181.0605156	0.9766322	4	4	go_cue
199.7368982	17.5437816	3	2	countdown
217.2806798	0.9764083	3	2	go_cue
235.9761242	17.5443529	2	4	countdown
253.5204771	0.9767401	2	4	go_cue
271.6767677	17.5637339	1	1	countdown
289.2405016	0.977164	1	1	go_cue
307.3966581	17.5434811	1	3	countdown
324.9401392	0.9763426	1	3	go_cue
342.0967264	17.5432425	2	2	countdown
359.6399689	0.9770371	2	2	go_cue
378.8162735	17.5443216	4	3	countdown
396.3605951	0.9762082	4	3	go_cue
416.0370226	17.56356	3	2	countdown
433.6005826	0.9764438	3	2	go_cue
