onset	duration	condition_code	target_code	trial_type
20.0567402	17.5634552	1	4	countdown
37.6201954	0.9770584	1	4	go_cue
54.7966846	17.5240221	4	1	countdown
72.3207067	0.9764247	4	1	go_cue
91.9970987	17.5635648	3	4	countdown
109.5606635	0.9766204	3	4	go_cue
128.2560924	17.5641026	2	3	countdown
145.820195	0.9769389	2	3	go_cue
164.9964547	17.5241639	4	2	countdown
182.5206186	0.9765304	4	2	go_cue
202.2160661	17.5440077	2	3	countdown
219.7600738	0.9769078	2	3	go_cue
237.9167479	17.5636715	1	4	countdown
255.4804194	0.9762327	1	4	go_cue
273.6568786	17.5439513	3	1	countdown
291.2008299	0.9763797	3	1	go_cue
309.8769348	17.563572	4	4	countdown
327.4405068	0.9765302	4	4	go_cue
345.1169771	17.5236759	3	3	countdown
362.640653	0.976392	3	3	go_cue
382.3358509	17.5627662	1	3	countdown
399.8986171	0.9783999	1	3	go_cue
419.056741	17.5643025	2	4	countdown
436.6210435	0.9764519	2	4	go_cue
