onset	duration	condition_code	target_code	trial_type
20.0763852	17.5639151	3	3	countdown
37.6403003	0.9765651	3	3	go_cue
55.3356061	17.5447085	2	4	countdown
72.8803146	0.9768599	2	4	go_cue
90.5762961	17.5636896	4	1	countdown
108.1399857	0.9771166	4	1	go_cue
125.8355725	17.5241247	1	2	countdown
143.3596972	0.9773681	1	2	go_cue
162.0364447	17.5636439	2	2	countdown
179.6000886	0.9766976	2	2	go_cue
196.7759738	17.5447964	4	2	countdown
214.3207702	0.9758966	4	2	go_cue
232.9967245	17.5438151	3	4	countdown
250.5405396	0.9761159	3	4	go_cue
268.2357681	17.5642097	1	2	countdown
285.7999778	0.9767569	1	2	go_cue
304.9565215	17.5633767	2	4	countdown
322.5198982	0.9766374	2	4	go_cue
341.6960685	17.524433	4	1	countdown
359.2205015	0.9760554	4	1	go_cue
378.9156201	17.5643329	1	4	countdown
396.479953	0.9765035	1	4	go_cue
413.6562388	17.5237935	3	1	countdown
431.1800323	0.9779601	3	1	go_cue
