onset	duration	condition_code	target_code	trial_type
20.047166	17.570922	3	4	countdown
37.618088	0.962303	3	4	go_cue
57.26335	17.571668	1	1	countdown
74.835018	0.9794557	1	1	go_cue
92.981604	17.537347	2	2	countdown
110.518951	0.9626388	2	2	go_cue
130.165382	17.537632	4	2	countdown
147.703014	0.9634431	4	2	go_cue
165.35038	17.536924	3	2	countdown
182.887304	0.9632688	3	2	go_cue
200.549777	17.554517	1	2	countdown
218.104294	0.9631256	1	2	go_cue
235.234769	17.552663	2	4	countdown
252.787432	0.9642394	2	4	go_cue
270.935121	17.554525	4	2	countdown
288.489646	0.9794401	4	2	go_cue
306.168699	17.554458	1	3	countdown
323.723157	0.9634183	1	3	go_cue
341.869928	17.554546	4	2	countdown
359.424474	0.9626915	4	2	go_cue
379.071714	17.553469	3	4	countdown
396.625183	0.9630547	3	4	go_cue
414.287725	17.538201	2	1	countdown
431.825926	0.9632978	2	1	go_cue
