onset	duration	condition_code	target_code	trial_type
20.0561023	17.5637541	1	1	countdown
37.6198564	0.9766394	1	1	go_cue
57.2960769	17.5636793	2	4	countdown
74.8597562	0.976666	2	4	go_cue
93.6551493	17.5653451	3	2	countdown
111.2204944	0.9759107	3	2	go_cue
130.8963167	17.5637387	4	2	countdown
148.4600554	0.9766437	4	2	go_cue
167.2147742	17.5651048	1	4	countdown
184.779879	0.9765101	1	4	go_cue
202.535198	17.5451823	3	4	countdown
220.0803803	0.9758377	3	4	go_cue
239.8148588	17.5649415	2	2	countdown
257.3798003	0.9767027	2	2	go_cue
277.115163	17.5653002	4	4	countdown
294.6804632	0.9760568	4	4	go_cue
313.3563154	17.5637961	4	1	countdown
330.9201115	0.9763045	4	1	go_cue
350.6748695	17.5652291	1	4	countdown
368.2400986	0.9764783	1	4	go_cue
385.3961741	17.564161	2	2	countdown
402.9603351	0.9761739	2	2	go_cue
421.215517	17.5646358	3	2	countdown
438.7801528	0.9763312	3	2	go_cue
