onset	duration	condition_code	target_code	trial_type
20.0759509	17.5645015	3	2	countdown
37.6404524	0.9762596	3	2	go_cue
56.3352354	17.5648676	2	4	countdown
73.900103	0.9765406	2	4	go_cue
93.5958763	17.5647381	4	2	countdown
111.1606144	0.9759015	4	2	go_cue
128.8557731	17.5640691	1	1	countdown
146.4198422	0.9765829	1	1	go_cue
165.0963429	17.5637877	1	2	countdown
182.6601306	0.976557	1	2	go_cue
201.8358587	17.564271	4	4	countdown
219.4001297	0.9762899	4	4	go_cue
239.0956857	17.5641821	2	1	countdown
256.6598678	0.9767516	2	1	go_cue
275.8359416	17.5443501	3	3	countdown
293.3802917	0.9763732	3	3	go_cue
311.0753701	17.5644015	1	1	countdown
328.6397716	0.9765429	1	1	go_cue
346.7965386	17.5636145	2	4	countdown
364.3601531	0.9763897	2	4	go_cue
381.5356758	17.5442835	4	3	countdown
399.0799593	0.976619	4	3	go_cue
418.7563668	17.5437867	3	2	countdown
436.3001535	0.9759242	3	2	go_cue
