onset	duration	condition_code	target_code	trial_type
20.0759805	17.5642986	4	3	countdown
37.6402791	0.9767637	4	3	go_cue
56.3167234	17.5638437	3	1	countdown
73.8805671	0.9762468	3	1	go_cue
93.5754944	17.5648012	2	4	countdown
111.1402956	0.97633	2	4	go_cue
128.8163971	17.5438944	1	2	countdown
146.3602915	0.9764774	1	2	go_cue
164.0558047	17.5645886	3	2	countdown
181.6203933	0.9763089	3	2	go_cue
201.3158151	17.5644282	2	2	countdown
218.8802433	0.9765684	2	2	go_cue
236.5563274	17.5637098	1	4	countdown
254.1200372	0.9765523	1	4	go_cue
272.8160024	17.5642376	4	2	countdown
290.38024	0.9761026	4	2	go_cue
310.0751287	17.564963	1	3	countdown
327.6400917	0.9763827	1	3	go_cue
346.7964917	17.563462	2	1	countdown
364.3599537	0.976914	2	1	go_cue
382.5359636	17.5641264	4	1	countdown
400.10009	0.9765102	4	1	go_cue
418.7763119	17.5438757	3	1	countdown
436.3201876	0.9763293	3	1	go_cue
