onset	duration	condition_code	target_code	trial_type
20.0774425	17.5659677	3	3	countdown
37.6434102	0.9747299	3	3	go_cue
57.3369625	17.566315	2	3	countdown
74.9032775	0.9747296	2	3	go_cue
94.0594674	17.5635871	1	1	countdown
111.6230545	0.9747547	1	1	go_cue
130.3172488	17.5666997	4	4	countdown
147.8839485	0.9741074	4	4	go_cue
167.5768934	17.5656698	2	1	countdown
185.1425632	0.975489	2	1	go_cue
202.3172537	17.5659996	4	3	countdown
219.8832533	0.9745747	4	3	go_cue
238.5596088	17.5635018	3	3	countdown
256.1231106	0.9749149	3	3	go_cue
273.8167832	17.5654479	1	4	countdown
291.3822311	0.9755224	1	4	go_cue
309.5571455	17.5661863	3	2	countdown
327.1233318	0.9745017	3	2	go_cue
346.8169621	17.5659732	1	1	countdown
364.3829353	0.9749113	1	1	go_cue
383.5389869	17.5634341	2	4	countdown
401.102421	0.9754499	2	4	go_cue
420.2770886	17.5461304	4	4	countdown
437.823219	0.9742237	4	4	go_cue
