onset	duration	condition_code	target_code	trial_type
20.0766569	17.5646966	3	2	countdown
37.6413535	0.9757611	3	2	go_cue
55.3363152	17.5446257	1	2	countdown
72.8809409	0.9764282	1	2	go_cue
91.056563	17.564582	4	4	countdown
108.621145	0.9760435	4	4	go_cue
127.3161089	17.5646808	2	2	countdown
144.8807897	0.9766383	2	2	go_cue
164.5572353	17.543596	1	2	countdown
182.1008313	0.9764084	1	2	go_cue
201.2570853	17.5636253	2	4	countdown
218.8207106	0.9766444	2	4	go_cue
237.9966946	17.5445462	3	1	countdown
255.5412408	0.9760949	3	1	go_cue
275.2177266	17.5634137	4	1	countdown
292.7811403	0.9762389	4	1	go_cue
312.4762389	17.5645956	1	4	countdown
330.0408345	0.9764697	1	4	go_cue
349.7366199	17.5447851	4	2	countdown
367.281405	0.9757503	4	2	go_cue
384.9575806	17.5642917	3	1	countdown
402.5218723	0.9755005	3	1	go_cue
422.2162866	17.5456235	2	3	countdown
439.7619101	0.9753544	2	3	go_cue
