onset	duration	condition_code	target_code	trial_type
20.0766952	17.5443616	3	4	countdown
37.6210568	0.9761532	3	4	go_cue
55.3161289	17.5447118	2	1	countdown
72.8608407	0.9759547	2	1	go_cue
92.0368409	17.5641134	4	1	countdown
109.6009543	0.9761855	4	1	go_cue
128.2961514	17.5443983	1	1	countdown
145.8405497	0.9767828	1	1	go_cue
164.9970999	17.5633342	1	1	countdown
182.5604341	0.9766424	1	1	go_cue
199.7168902	17.5638538	2	1	countdown
217.280744	0.9763365	2	1	go_cue
235.4562627	17.5644543	3	3	countdown
253.020717	0.9760505	3	3	go_cue
272.6971881	17.5637915	4	1	countdown
290.2609796	0.9758399	4	1	go_cue
309.9558308	17.5646586	2	1	countdown
327.5204894	0.9763789	2	1	go_cue
346.6963621	17.5442669	4	1	countdown
364.240629	0.9760043	4	1	go_cue
382.9357532	17.5448166	1	4	countdown
400.4805698	0.9759937	1	4	go_cue
420.1765059	17.5440301	3	2	countdown
437.720536	0.9761876	3	2	go_cue
