onset	duration	condition_code	target_code	trial_type
20.0501392	17.2536764	2	2	countdown
37.3038156	0.9645945	2	2	go_cue
56.9367186	17.2376373	1	4	countdown
74.1743559	0.964432	1	4	go_cue
92.3217235	17.2718012	4	4	countdown
109.5935247	0.9640608	4	4	go_cue
129.2261799	17.2709215	3	1	countdown
146.4971014	0.9641729	3	1	go_cue
165.1286092	17.2542249	4	3	countdown
182.3828341	0.9641814	4	3	go_cue
202.030996	17.2717104	2	1	countdown
219.3027064	0.9645594	2	1	go_cue
238.4510021	17.2550943	3	4	countdown
255.7060964	0.9638281	3	4	go_cue
274.3699079	17.2383309	1	2	countdown
291.6082388	0.9642239	1	2	go_cue
309.239051	17.2709933	2	1	countdown
326.5100443	0.964899	2	1	go_cue
343.6561738	17.2384925	4	1	countdown
360.8946663	0.9639168	4	1	go_cue
379.5418503	17.2715327	1	4	countdown
396.813383	0.9644502	1	4	go_cue
416.4621689	17.2390451	3	3	countdown
433.701214	0.9634255	3	3	go_cue
