onset	duration	condition_code	target_code	trial_type
20.0627927	17.5549892	2	4	countdown
37.6177819	0.9632439	2	4	go_cue
55.747264	17.5544828	4	4	countdown
73.3017468	0.9799189	4	4	go_cue
90.9809874	17.5551798	1	1	countdown
108.5361672	0.9628808	1	1	go_cue
125.6821898	17.5549705	3	3	countdown
143.2371603	0.962604	3	3	go_cue
160.8989659	17.5556148	2	1	countdown
178.4545807	0.962906	2	1	go_cue
197.5843955	17.5370097	1	4	countdown
215.1214052	0.9799522	1	4	go_cue
233.2846435	17.5550273	3	2	countdown
250.8396708	0.9791884	3	2	go_cue
268.5029056	17.553997	4	4	countdown
286.0569026	0.9627026	4	4	go_cue
303.7034736	17.5392272	4	1	countdown
321.2427008	0.9774264	4	1	go_cue
338.9195236	17.5552193	1	3	countdown
356.4747429	0.9628555	1	3	go_cue
375.6207407	17.5548746	3	2	countdown
393.1756153	0.9627315	3	2	go_cue
412.8374732	17.5553611	2	1	countdown
430.3928343	0.9633277	2	1	go_cue
