onset	duration	condition_code	target_code	trial_type
20.0628757	17.554751	2	3	countdown
37.6176267	0.9801776	2	3	go_cue
56.7807224	17.5549821	4	2	countdown
74.3357045	0.9630378	4	2	go_cue
93.9978191	17.5554995	1	1	countdown
111.5533186	0.9626686	1	1	go_cue
129.699024	17.5381268	3	1	countdown
147.2371508	0.9630083	3	1	go_cue
166.8840264	17.5541041	4	1	countdown
184.4381305	0.9792454	4	1	go_cue
204.1167683	17.5548835	1	2	countdown
221.6716518	0.9633739	1	2	go_cue
238.8019683	17.5539119	2	1	countdown
256.3558802	0.963364	2	1	go_cue
273.5019597	17.5554408	3	3	countdown
291.0574005	0.9623647	3	3	go_cue
308.6874145	17.5539717	4	1	countdown
326.2413862	0.9792829	4	1	go_cue
343.9044602	17.5374764	3	4	countdown
361.4419366	0.9791265	3	4	go_cue
381.1204809	17.5551164	1	3	countdown
398.6755973	0.9630685	1	3	go_cue
417.8057374	17.5537853	2	2	countdown
435.3595227	0.9797617	2	2	go_cue
