onset	duration	condition_code	target_code	trial_type
20.0754981	17.5640893	4	3	countdown
37.6395874	0.9764572	4	3	go_cue
57.3350103	17.5635448	1	3	countdown
74.8985551	0.9776223	1	3	go_cue
94.0555897	17.5638138	2	2	countdown
111.6194035	0.9762045	2	2	go_cue
129.3147771	17.544593	3	4	countdown
146.8593701	0.9769159	3	4	go_cue
165.5544317	17.5647835	1	3	countdown
183.1192152	0.9761513	1	3	go_cue
200.7950353	17.5641439	2	4	countdown
218.3591792	0.9763903	2	4	go_cue
237.0546491	17.5456935	4	3	countdown
254.6003426	0.9754905	4	3	go_cue
272.2755077	17.5632827	3	1	countdown
289.8387904	0.9767879	3	1	go_cue
308.5339793	17.5647776	1	3	countdown
326.0987569	0.9766098	1	3	go_cue
345.7751232	17.5631134	2	2	countdown
363.3382366	0.9772421	2	2	go_cue
382.5142022	17.5647698	4	3	countdown
400.078972	0.9756055	4	3	go_cue
419.7551703	17.5635095	3	2	countdown
437.3186798	0.9765291	3	2	go_cue
