onset	duration	condition_code	target_code	trial_type
20.076235	17.5646182	4	4	countdown
37.6408532	0.9761238	4	4	go_cue
55.336084	17.5642067	1	1	countdown
72.9002907	0.9769965	1	1	go_cue
91.5960284	17.5445314	3	2	countdown
109.1405598	0.9760146	3	2	go_cue
127.8358908	17.5649092	2	4	countdown
145.4008	0.9757521	2	4	go_cue
164.5761096	17.5648567	3	3	countdown
182.1409663	0.9760925	3	3	go_cue
199.8359409	17.5238668	1	2	countdown
217.3598077	0.9768506	1	2	go_cue
235.0372978	17.5427134	2	4	countdown
252.5800112	0.9768981	2	4	go_cue
272.27601	17.5442086	4	4	countdown
289.8202186	0.9766208	4	4	go_cue
308.4968905	17.5636257	3	1	countdown
326.0605162	0.9763732	3	1	go_cue
344.7557782	17.5443907	1	4	countdown
362.3001689	0.9771306	1	4	go_cue
379.4760757	17.5640501	4	3	countdown
397.0401258	0.9770702	4	3	go_cue
416.735753	17.5441907	2	1	countdown
434.2799437	0.9767534	2	1	go_cue
