onset	duration	condition_code	target_code	trial_type
20.076339	17.5449373	3	4	countdown
37.6212763	0.9761883	3	4	go_cue
55.315675	17.5646288	2	4	countdown
72.8803038	0.9766543	2	4	go_cue
92.5761387	17.5642113	4	1	countdown
110.14035	0.9762891	4	1	go_cue
127.8353074	17.5448277	1	2	countdown
145.3801351	0.9766197	1	2	go_cue
165.056199	17.5638497	2	4	countdown
182.6200487	0.9765697	2	4	go_cue
201.3156874	17.5647665	3	3	countdown
218.8804539	0.9760101	3	3	go_cue
238.5752598	17.5642385	1	2	countdown
256.1394983	0.9767945	1	2	go_cue
275.3152844	17.5446408	4	1	countdown
292.8599252	0.9764776	4	1	go_cue
311.5363246	17.5636176	4	2	countdown
329.0999422	0.9758756	4	2	go_cue
346.7762141	17.5631131	3	4	countdown
364.3393272	0.976963	3	4	go_cue
384.0348061	17.5249801	1	3	countdown
401.5597862	0.9761333	1	3	go_cue
419.71547	17.5637561	2	2	countdown
437.2792261	0.9769099	2	2	go_cue
