onset	duration	condition_code	target_code	trial_type
20.0554373	17.5634502	2	2	countdown
37.6188875	0.9769144	2	2	go_cue
56.315117	17.5650768	4	2	countdown
73.8801938	0.9760113	4	2	go_cue
92.5746227	17.5641667	1	4	countdown
110.1387894	0.9766166	1	4	go_cue
127.8346057	17.5443958	3	1	countdown
145.3790015	0.976309	3	1	go_cue
165.0741978	17.5443302	1	3	countdown
182.618528	0.9768556	1	3	go_cue
202.2950713	17.5637023	2	1	countdown
219.8587736	0.9765363	2	1	go_cue
239.0343866	17.5646206	4	3	countdown
256.5990072	0.9758913	4	3	go_cue
276.274919	17.5436286	3	1	countdown
293.8185476	0.9767843	3	1	go_cue
313.5137146	17.5645287	1	1	countdown
331.0782433	0.9768812	1	1	go_cue
348.2539422	17.5441837	3	1	countdown
365.7981259	0.9765216	3	1	go_cue
384.4937465	17.5647371	2	2	countdown
402.0584836	0.9766297	2	2	go_cue
420.233983	17.5442003	4	4	countdown
437.7781833	0.976058	4	4	go_cue
