onset	duration	condition_code	target_code	trial_type
20.0564149	17.5636051	1	4	countdown
37.62002	0.9770588	1	4	go_cue
56.3160405	17.5441624	3	3	countdown
73.8602029	0.9773647	3	3	go_cue
92.5367131	17.5435007	4	4	countdown
110.0802138	0.9764719	4	4	go_cue
127.7756402	17.544327	2	2	countdown
145.3199672	0.9767028	2	2	go_cue
164.9963273	17.5640029	1	3	countdown
182.5603302	0.9761587	1	3	go_cue
200.7356169	17.5643665	3	4	countdown
218.2999834	0.9763881	3	4	go_cue
235.9951702	17.5645915	2	1	countdown
253.5597617	0.9765553	2	1	go_cue
270.7354703	17.5639623	4	3	countdown
288.2994326	0.9767484	4	3	go_cue
305.9761871	17.543896	3	4	countdown
323.5200831	0.9764996	3	4	go_cue
341.2151115	17.563955	1	1	countdown
358.7790665	0.9771218	1	1	go_cue
377.9548575	17.5647943	4	1	countdown
395.5196518	0.9759962	4	1	go_cue
413.2147264	17.5643751	2	4	countdown
430.7791015	0.9764028	2	4	go_cue
