onset	duration	condition_code	target_code	trial_type
20.0566418	17.5236746	4	2	countdown
37.5803164	0.9765785	4	2	go_cue
55.2567012	17.5437252	3	4	countdown
72.8004264	0.9764106	3	4	go_cue
90.4958118	17.5240721	1	2	countdown
108.0198839	0.9769146	1	2	go_cue
127.6965882	17.5239929	2	2	countdown
145.2205811	0.9764363	2	2	go_cue
164.8964987	17.5234987	2	3	countdown
182.4199974	0.9770565	2	3	go_cue
201.0967126	17.5035053	1	2	countdown
218.6002179	0.976913	1	2	go_cue
237.7769824	17.5642833	3	3	countdown
255.3412657	0.9757697	3	3	go_cue
273.0170646	17.5236348	4	2	countdown
290.5406994	0.9763637	4	2	go_cue
310.2171589	17.5239346	3	4	countdown
327.7410935	0.9761978	3	4	go_cue
345.417156	17.5633899	4	2	countdown
362.9805459	0.9768055	4	2	go_cue
381.6763325	17.5248115	1	4	countdown
399.201144	0.9762661	1	4	go_cue
418.8768122	17.5040892	2	4	countdown
436.3809014	0.9766476	2	4	go_cue
