onset	duration	condition_code	target_code	trial_type
20.1148907	17.5446112	4	4	countdown
37.6595019	0.9761584	4	4	go_cue
57.3360473	17.5433729	3	4	countdown
74.8794202	0.9765294	3	4	go_cue
93.6943885	17.5446436	1	2	countdown
111.2390321	0.976665	1	2	go_cue
129.9154021	17.5635977	2	2	countdown
147.4789998	0.9768375	2	2	go_cue
164.6943143	17.524709	4	4	countdown
182.2190233	0.9765448	4	4	go_cue
199.9540508	17.5446106	2	2	countdown
217.4986614	0.9764714	2	2	go_cue
235.7142061	17.5453099	3	2	countdown
253.259516	0.9758046	3	2	go_cue
271.9738806	17.5646618	1	3	countdown
289.5385424	0.9765203	1	3	go_cue
307.7342842	17.5641771	3	2	countdown
325.2984613	0.9766277	3	2	go_cue
342.9750908	17.5434925	4	4	countdown
360.5185833	0.9761861	4	4	go_cue
380.2537262	17.5647949	1	3	countdown
397.8185211	0.9761543	1	3	go_cue
416.9744028	17.5638432	2	4	countdown
434.538246	0.9766279	2	4	go_cue
