onset	duration	condition_code	target_code	trial_type
20.0481306	17.5713434	4	4	countdown
37.619474	0.9787768	4	4	go_cue
57.2824293	17.5542168	3	3	countdown
74.8366461	0.9624075	3	3	go_cue
93.4983784	17.5549614	2	1	countdown
111.0533398	0.9634218	2	1	go_cue
129.700389	17.5540151	1	4	countdown
147.2544041	0.9631382	1	4	go_cue
164.9171463	17.5550899	4	4	countdown
182.4722362	0.9625191	4	4	go_cue
202.1172904	17.5552462	2	4	countdown
219.6725366	0.9634309	2	4	go_cue
237.8022608	17.5547831	3	3	countdown
255.3570439	0.9629688	3	3	go_cue
274.0025085	17.5550274	1	2	countdown
291.5575359	0.9800211	1	2	go_cue
309.720322	17.5553477	4	1	countdown
327.2756697	0.9623821	4	1	go_cue
345.9373707	17.5385323	2	2	countdown
363.475903	0.9631102	2	2	go_cue
382.1220445	17.5551336	3	2	countdown
399.6771781	0.9627002	3	2	go_cue
418.3391345	17.5553753	1	1	countdown
435.8945098	0.9628777	1	1	go_cue
