onset	duration	condition_code	target_code	trial_type
20.0656424	17.3385436	1	2	countdown
37.404186	0.9637562	1	2	go_cue
54.55031	17.2883947	3	3	countdown
71.8387047	0.9639046	3	3	go_cue
89.486156	17.3373723	4	4	countdown
106.8235283	0.9639904	4	4	go_cue
125.4876379	17.4047548	2	3	countdown
142.8923927	0.9646184	2	3	go_cue
161.0240115	17.3374296	2	1	countdown
178.3614411	0.964554	2	1	go_cue
195.5080089	17.3890201	4	3	countdown
212.897029	0.9635954	4	3	go_cue
231.5601568	17.355285	1	1	countdown
248.9154418	0.965135	1	1	go_cue
266.0618145	17.3371942	3	4	countdown
283.3990087	0.9652945	3	4	go_cue
303.0649217	17.3550321	1	4	countdown
320.4199538	0.9642678	1	4	go_cue
339.5523031	17.3712159	2	3	countdown
356.923519	0.9640998	2	3	go_cue
376.0717863	17.3719291	4	1	countdown
393.4437154	0.9635441	4	1	go_cue
411.0908061	17.4049974	3	3	countdown
428.4958035	0.9635423	3	3	go_cue
