onset	duration	condition_code	target_code	trial_type
20.0656959	17.3718851	2	2	countdown
37.437581	0.9644129	2	2	go_cue
54.583797	17.4051285	3	2	countdown
71.9889255	0.9641931	3	2	go_cue
89.6518897	17.353591	1	2	countdown
107.0054807	0.9659471	1	2	go_cue
124.153245	17.3217313	4	4	countdown
141.4749763	0.9644915	4	4	go_cue
160.1391057	17.3379859	1	3	countdown
177.4770916	0.9647916	1	3	go_cue
196.6094844	17.3540553	2	1	countdown
213.9635397	0.9647414	2	1	go_cue
233.1123116	17.4049133	3	2	countdown
250.5172249	0.9644363	3	2	go_cue
269.1658088	17.3375957	4	4	countdown
286.5034045	0.9637875	4	4	go_cue
304.1505441	17.3042355	3	2	countdown
321.4547796	0.9640221	3	2	go_cue
340.1187321	17.3050111	2	1	countdown
357.4237432	0.9644977	2	1	go_cue
375.5712796	17.2881933	4	4	countdown
392.8594729	0.9638014	4	4	go_cue
410.5224448	17.3215852	1	4	countdown
427.84403	0.9646462	1	4	go_cue
