onset	duration	condition_code	target_code	trial_type
20.0562938	17.5638089	1	4	countdown
37.6201027	0.9763357	1	4	go_cue
55.7764288	17.5636886	2	4	countdown
73.3401174	0.9765519	2	4	go_cue
90.5957643	17.5647272	3	2	countdown
108.1604915	0.9762586	3	2	go_cue
125.8367859	17.5637821	4	4	countdown
143.400568	0.976172	4	4	go_cue
162.0767842	17.5636058	4	4	countdown
179.64039	0.9763384	4	4	go_cue
197.3166267	17.5639652	3	4	countdown
214.8805919	0.9759644	3	4	go_cue
233.7155144	17.5644424	1	3	countdown
251.2799568	0.9767621	1	3	go_cue
268.9564232	17.5639661	2	2	countdown
286.5203893	0.9764507	2	2	go_cue
304.2957496	17.5448794	3	3	countdown
321.840629	0.9760926	3	3	go_cue
341.595558	17.5648337	1	3	countdown
359.1603917	0.9764164	1	3	go_cue
377.3165266	17.5636754	2	1	countdown
394.880202	0.9765259	2	1	go_cue
412.1557357	17.5648461	4	1	countdown
429.7205818	0.9760873	4	1	go_cue
