onset	duration	condition_code	target_code	trial_type
20.0567528	17.5637122	3	2	countdown
37.620465	0.9762354	3	2	go_cue
57.4554437	17.5646946	2	4	countdown
75.0201383	0.9763638	2	4	go_cue
94.2357266	17.5847035	4	3	countdown
111.8204301	0.9764751	4	3	go_cue
131.5553596	17.5646171	1	1	countdown
149.1199767	0.9766907	1	1	go_cue
168.277178	17.5629533	2	2	countdown
185.8401313	0.9765	2	2	go_cue
204.0956506	17.5647241	4	1	countdown
221.6603747	0.9762767	4	1	go_cue
239.4152618	17.544696	1	2	countdown
256.9599578	0.9766337	1	2	go_cue
275.2156828	17.564827	3	3	countdown
292.7805098	0.9761261	3	3	go_cue
311.5153467	17.5648082	1	1	countdown
329.0801549	0.9766694	1	1	go_cue
347.3156451	17.5650109	3	2	countdown
364.880656	0.9762478	3	2	go_cue
382.5567596	17.5237085	4	1	countdown
400.0804681	0.9764333	4	1	go_cue
418.8753011	17.5651139	2	1	countdown
436.440415	0.9763041	2	1	go_cue
