onset	duration	condition_code	target_code	trial_type
20.0562103	17.5235489	2	4	countdown
37.5797592	0.9767252	2	4	go_cue
55.7362765	17.5235609	1	1	countdown
73.2598374	0.9768366	1	1	go_cue
92.535398	17.5449771	4	2	countdown
110.0803751	0.9764402	4	2	go_cue
129.756711	17.5236704	3	1	countdown
147.2803814	0.9765117	3	1	go_cue
167.0351472	17.544838	2	2	countdown
184.5799852	0.9770027	2	2	go_cue
203.7754497	17.5653755	3	2	countdown
221.3408252	0.9760436	3	2	go_cue
241.0753195	17.5646788	1	2	countdown
258.6399983	0.9770858	1	2	go_cue
278.375692	17.5232161	4	3	countdown
295.8989081	0.9781581	4	3	go_cue
313.715665	17.5443639	1	4	countdown
331.2600289	0.9772068	1	4	go_cue
348.4758396	17.5450518	3	4	countdown
366.0208914	0.9762233	3	4	go_cue
385.6971007	17.5434692	4	4	countdown
403.2405699	0.976646	4	4	go_cue
422.9956404	17.5647148	2	2	countdown
440.5603552	0.976976	2	2	go_cue
