onset	duration	condition_code	target_code	trial_type
20.056536	17.543788	1	3	countdown
37.600324	0.9764279	1	3	go_cue
56.7566783	17.5636848	2	3	countdown
74.3203631	0.9762968	2	3	go_cue
93.4957518	17.5647512	4	1	countdown
111.060503	0.9762353	4	1	go_cue
130.7369742	17.5635684	3	1	countdown
148.3005426	0.9766961	3	1	go_cue
165.9768564	17.5637906	4	1	countdown
183.540647	0.9760733	4	1	go_cue
202.2170146	17.543472	3	4	countdown
219.7604866	0.9764703	3	4	go_cue
238.4555763	17.5454078	1	1	countdown
256.0009841	0.97573	1	1	go_cue
275.1566568	17.5637112	2	4	countdown
292.720368	0.9763126	2	4	go_cue
309.8957919	17.5647992	4	3	countdown
327.4605911	0.9761317	4	3	go_cue
347.1556132	17.5651079	2	4	countdown
364.7207211	0.9761959	2	4	go_cue
381.8768692	17.5439765	1	4	countdown
399.4208457	0.9761245	1	4	go_cue
418.1158654	17.5648321	3	3	countdown
435.6806975	0.9757959	3	3	go_cue
