onset	duration	condition_code	target_code	trial_type
20.0759432	17.5443158	4	3	countdown
37.620259	0.9764495	4	3	go_cue
56.3151535	17.56482	2	2	countdown
73.8799735	0.9766626	2	2	go_cue
93.5755486	17.5446751	3	1	countdown
111.1202237	0.9764563	3	1	go_cue
130.8151937	17.5440926	1	4	countdown
148.3592863	0.9772673	1	4	go_cue
165.5163495	17.5635559	2	4	countdown
183.0799054	0.9766671	2	4	go_cue
202.2361451	17.5634086	1	3	countdown
219.7995537	0.9766882	1	3	go_cue
236.9757818	17.5642074	4	2	countdown
254.5399892	0.9765691	4	2	go_cue
274.2164648	17.5636017	3	3	countdown
291.7800665	0.9759862	3	3	go_cue
309.4564128	17.5636921	3	4	countdown
327.0201049	0.976081	3	4	go_cue
346.696246	17.5236682	4	2	countdown
364.2199142	0.976297	4	2	go_cue
381.9147	17.5447351	2	2	countdown
399.4594351	0.9774194	2	2	go_cue
418.6156961	17.5637209	1	3	countdown
436.179417	0.9763762	1	3	go_cue
