onset	duration	condition_code	target_code	trial_type
20.0575794	17.5636123	4	4	countdown
37.6211917	0.9761162	4	4	go_cue
57.3161917	17.5446697	2	1	countdown
74.8608614	0.976419	2	1	go_cue
92.5368967	17.5639707	1	4	countdown
110.1008674	0.9760997	1	4	go_cue
129.2766671	17.565106	3	4	countdown
146.8417731	0.9754203	3	4	go_cue
166.5175433	17.5636352	4	2	countdown
184.0811785	0.9761002	4	2	go_cue
201.7762276	17.5648477	1	3	countdown
219.3410753	0.9760617	1	3	go_cue
237.5166151	17.5445496	3	2	countdown
255.0611647	0.9761815	3	2	go_cue
273.7563696	17.5442818	2	4	countdown
291.3006514	0.9768994	2	4	go_cue
310.4767729	17.5644713	4	2	countdown
328.0412442	0.976153	4	2	go_cue
347.736357	17.5245247	1	2	countdown
365.2608817	0.9766121	1	2	go_cue
384.9571261	17.5641208	3	1	countdown
402.5212469	0.9760597	3	1	go_cue
422.2163431	17.564753	2	2	countdown
439.7810961	0.9770103	2	2	go_cue
