onset	duration	condition_code	target_code	trial_type
20.0638871	17.5714988	4	3	countdown
37.6353859	0.9793801	4	3	go_cue
56.2976346	17.5547015	1	3	countdown
73.8523361	0.9633262	1	3	go_cue
90.9826536	17.5539682	2	1	countdown
108.5366218	0.9797789	2	1	go_cue
128.1994489	17.5567025	3	4	countdown
145.7561514	0.9778475	3	4	go_cue
165.416519	17.554832	1	4	countdown
182.971351	0.9633901	1	4	go_cue
200.6343014	17.5549212	3	2	countdown
218.1892226	0.9627188	3	2	go_cue
236.8512345	17.5716147	2	3	countdown
254.4228492	0.9634186	2	3	go_cue
272.0691299	17.5718405	4	4	countdown
289.6409704	0.9625038	4	4	go_cue
308.2861492	17.5715934	2	2	countdown
325.8577426	0.9802168	2	2	go_cue
345.5374689	17.5548219	4	4	countdown
363.0922908	0.9629418	4	4	go_cue
380.7558183	17.5539846	3	1	countdown
398.3098029	0.9623397	3	1	go_cue
415.9715034	17.5385436	1	2	countdown
433.510047	0.9633215	1	2	go_cue
