onset	duration	condition_code	target_code	trial_type
20.063412	17.5381326	4	4	countdown
37.6015446	0.9631622	4	4	go_cue
56.248267	17.5540904	3	4	countdown
73.8023574	0.9630306	3	4	go_cue
91.4478438	17.5562603	1	1	countdown
109.0041041	0.9618602	1	1	go_cue
126.6326915	17.5706512	2	3	countdown
144.2033427	0.9801119	2	3	go_cue
162.883062	17.5549607	4	1	countdown
180.4380227	0.9627069	4	1	go_cue
199.0847542	17.5540965	3	4	countdown
216.6388507	0.9626302	3	4	go_cue
234.3007627	17.5380724	1	2	countdown
251.8388351	0.9633627	1	2	go_cue
271.4863359	17.5535877	2	4	countdown
289.0399236	0.9632094	2	4	go_cue
307.1692954	17.5382147	4	4	countdown
324.7075101	0.9796293	4	4	go_cue
342.3864272	17.5547855	1	3	countdown
359.9412127	0.9630741	1	3	go_cue
378.0715593	17.5206047	2	2	countdown
395.592164	0.9628949	2	2	go_cue
414.7382703	17.5377859	3	4	countdown
432.2760562	0.9632351	3	4	go_cue
