onset	duration	condition_code	target_code	trial_type
20.0815631	17.2635	1	3	countdown
37.3450631	0.9792373	1	3	go_cue
55.5429123	17.2635514	3	2	countdown
72.8064637	0.9585172	3	2	go_cue
90.4830123	17.263182	4	3	countdown
107.7461943	0.9784435	4	3	go_cue
126.4642649	17.2639426	2	2	countdown
143.7282075	0.9787077	2	2	go_cue
163.4292444	17.2633152	3	2	countdown
180.6925596	0.9585695	3	2	go_cue
198.3491731	17.2630026	4	3	countdown
215.6121757	0.9783867	4	3	go_cue
234.3305491	17.2837742	2	3	countdown
251.6143233	0.979102	2	3	go_cue
269.7916896	17.2632738	1	2	countdown
287.0549634	0.9788621	1	2	go_cue
304.7515766	17.2634207	2	4	countdown
322.0149973	0.9585546	2	4	go_cue
339.6910112	17.2636421	4	1	countdown
356.9546533	0.9584557	4	1	go_cue
376.6358212	17.2630879	3	2	countdown
393.8989091	0.9598146	3	2	go_cue
412.5970422	17.2639942	1	4	countdown
429.8610364	0.9788309	1	4	go_cue
