onset	duration	condition_code	target_code	trial_type
20.0573439	17.5438424	2	1	countdown
37.6011863	0.9768035	2	1	go_cue
54.7771222	17.5645529	3	4	countdown
72.3416751	0.975851	3	4	go_cue
90.0368756	17.5638005	1	1	countdown
107.6006761	0.9772621	1	1	go_cue
125.2970993	17.5643657	4	1	countdown
142.861465	0.9761646	4	1	go_cue
161.5568177	17.5637875	2	1	countdown
179.1206052	0.9777877	2	1	go_cue
197.2969112	17.5454433	4	1	countdown
214.8423545	0.9749976	4	1	go_cue
233.5365534	17.564071	1	3	countdown
251.1006244	0.9768393	1	3	go_cue
268.7967764	17.564211	3	1	countdown
286.3609874	0.9764393	3	1	go_cue
305.0373347	17.5634302	3	4	countdown
322.6007649	0.9766313	3	4	go_cue
341.2963802	17.5642658	1	2	countdown
358.860646	0.9767701	1	2	go_cue
376.5565586	17.5642981	4	2	countdown
394.1208567	0.9761269	4	2	go_cue
412.8162158	17.5642271	2	3	countdown
430.3804429	0.976681	2	3	go_cue
