onset	duration	condition_code	target_code	trial_type
20.0564556	17.5632754	1	2	countdown
37.619731	0.9770463	1	2	go_cue
54.796242	17.564112	4	4	countdown
72.360354	0.976837	4	4	go_cue
90.0367758	17.5435497	3	3	countdown
107.5803255	0.9765824	3	3	go_cue
126.275877	17.5626396	2	2	countdown
143.8385166	0.9777704	2	2	go_cue
161.5164049	17.5633831	2	4	countdown
179.079788	0.9768791	2	4	go_cue
196.2558139	17.5445217	4	4	countdown
213.8003356	0.9762061	4	4	go_cue
232.4765883	17.5634816	3	4	countdown
250.0400699	0.9765996	3	4	go_cue
269.735608	17.564511	1	4	countdown
287.300119	0.9758984	1	4	go_cue
305.4756913	17.5043615	4	3	countdown
322.9800528	0.9758916	4	3	go_cue
341.6753494	17.5242436	1	4	countdown
359.199593	0.9763663	1	4	go_cue
376.3761844	17.5434423	3	4	countdown
393.9196267	0.976739	3	4	go_cue
411.6149048	17.5647131	2	1	countdown
429.1796179	0.9766984	2	1	go_cue
