onset	duration	condition_code	target_code	trial_type
20.056236	17.5434981	2	3	countdown
37.5997341	0.9764901	2	3	go_cue
54.7562989	17.5438991	1	4	countdown
72.300198	0.9760785	1	4	go_cue
89.9958948	17.564205	4	2	countdown
107.5600998	0.9761982	4	2	go_cue
126.2367551	17.5434476	3	1	countdown
143.7802027	0.9760893	3	1	go_cue
163.4564955	17.5636376	3	3	countdown
181.0201331	0.9761579	3	3	go_cue
198.7155608	17.5642111	2	1	countdown
216.2797719	0.9767468	2	1	go_cue
233.9758774	17.5441472	4	4	countdown
251.5200246	0.9762789	4	4	go_cue
271.2153564	17.5644608	1	3	countdown
288.7798172	0.976593	1	3	go_cue
307.9559086	17.564263	3	4	countdown
325.5201716	0.9761319	3	4	go_cue
345.2156333	17.5644098	1	1	countdown
362.7800431	0.9762613	1	1	go_cue
381.9557513	17.5645405	4	1	countdown
399.5202918	0.9764931	4	1	go_cue
417.2153874	17.5643234	2	3	countdown
434.7797108	0.9765775	2	3	go_cue
