onset	duration	condition_code	target_code	trial_type
20.0766212	17.5445682	3	4	countdown
37.6211894	0.9761217	3	4	go_cue
56.3164489	17.5643977	1	1	countdown
73.8808466	0.9766694	1	1	go_cue
92.0566417	17.564471	4	2	countdown
109.6211127	0.9761794	4	2	go_cue
128.316273	17.5645295	2	1	countdown
145.8808025	0.9765588	2	1	go_cue
163.0372414	17.5634309	2	3	countdown
180.6006723	0.9765756	2	3	go_cue
199.7571698	17.5633865	1	3	countdown
217.3205563	0.9767849	1	3	go_cue
234.4967385	17.5644337	4	4	countdown
252.0611722	0.9764934	4	4	go_cue
269.7375282	17.5233029	3	3	countdown
287.2608311	0.9764629	3	3	go_cue
306.9565531	17.5649867	2	2	countdown
324.5215398	0.9757938	2	2	go_cue
343.1973612	17.5633967	1	2	countdown
360.7607579	0.9767522	1	2	go_cue
379.9368504	17.5643997	4	3	countdown
397.5012501	0.9760017	4	3	go_cue
417.1772884	17.5645924	3	1	countdown
434.7418808	0.9755875	3	1	go_cue
