onset	duration	condition_code	target_code	trial_type
20.0748749	17.5447122	1	4	countdown
37.6195871	0.976672	1	4	go_cue
55.7759922	17.5640184	2	1	countdown
73.3400106	0.9762308	2	1	go_cue
91.5151755	17.5649868	4	3	countdown
109.0801623	0.9760517	4	3	go_cue
128.7563673	17.5635123	3	3	countdown
146.3198796	0.9765088	3	3	go_cue
165.0148243	17.5647945	1	3	countdown
182.5796188	0.9766343	1	3	go_cue
200.7553483	17.5646714	3	1	countdown
218.3200197	0.9761904	3	1	go_cue
237.9964467	17.5636131	4	4	countdown
255.5600598	0.9763316	4	4	go_cue
273.2550158	17.5648567	2	3	countdown
290.8198725	0.9765004	2	3	go_cue
308.9761251	17.5433776	2	1	countdown
326.5195027	0.9766291	2	1	go_cue
343.6952232	17.5646684	3	3	countdown
361.2598916	0.9764723	3	3	go_cue
380.9550573	17.5645257	1	3	countdown
398.519583	0.9766745	1	3	go_cue
415.6952226	17.5651243	4	3	countdown
433.2603469	0.9759657	4	3	go_cue
