onset	duration	condition_code	target_code	trial_type
20.0760379	17.5444403	1	1	countdown
37.6204782	0.9765865	1	1	go_cue
56.7963181	17.5647547	3	4	countdown
74.3610728	0.9760793	3	4	go_cue
93.0374317	17.5633977	4	3	countdown
110.6008294	0.9765144	4	3	go_cue
129.2960829	17.5242808	2	2	countdown
146.8203637	0.9769585	2	2	go_cue
164.9967572	17.5438088	4	3	countdown
182.540566	0.9767949	4	3	go_cue
200.2361557	17.5441482	2	4	countdown
217.7803039	0.9771873	2	4	go_cue
236.4765655	17.5645121	3	3	countdown
254.0410776	0.9763891	3	3	go_cue
272.7361777	17.5649093	1	4	countdown
290.301087	0.9770412	1	4	go_cue
307.4573252	17.563329	2	2	countdown
325.0206542	0.9764967	2	2	go_cue
344.1771721	17.5637322	1	2	countdown
361.7409043	0.9772144	1	2	go_cue
379.9166547	17.545462	4	4	countdown
397.4621167	0.9752888	4	4	go_cue
417.1374171	17.5439617	3	3	countdown
434.6813788	0.9762961	3	3	go_cue
