onset	duration	condition_code	target_code	trial_type
20.0753592	17.5650346	2	4	countdown
37.6403938	0.976479	2	4	go_cue
57.3555758	17.5651747	4	1	countdown
74.9207505	0.975834	4	1	go_cue
93.6353134	17.565088	1	4	countdown
111.2004014	0.9763289	1	4	go_cue
128.3957689	17.5647969	3	4	countdown
145.9605658	0.9760721	3	4	go_cue
163.6953021	17.5647834	1	4	countdown
181.2600855	0.9766039	1	4	go_cue
199.4165406	17.5637471	2	2	countdown
216.9802877	0.976317	2	2	go_cue
234.3158027	17.5646238	3	4	countdown
251.8804265	0.9763615	3	4	go_cue
271.5567062	17.5638327	4	1	countdown
289.1205389	0.9762079	4	1	go_cue
306.7967919	17.5638539	3	4	countdown
324.3606458	0.9756368	3	4	go_cue
344.1152921	17.5649265	1	3	countdown
361.6802186	0.9764061	1	3	go_cue
379.8956647	17.5650049	4	1	countdown
397.4606696	0.9760616	4	1	go_cue
417.195317	17.5648539	2	2	countdown
434.7601709	0.9764589	2	2	go_cue
