onset	duration	condition_code	target_code	trial_type
20.0563597	17.5443957	3	3	countdown
37.6007554	0.9755413	3	3	go_cue
55.2954297	17.5640684	1	3	countdown
72.8594981	0.9769309	1	3	go_cue
90.0158378	17.5433582	2	1	countdown
107.559196	0.9768277	2	1	go_cue
125.7356099	17.5623507	4	4	countdown
143.2979606	0.9781848	4	4	go_cue
160.9760363	17.5643429	4	2	countdown
178.5403792	0.976291	4	2	go_cue
197.2353285	17.5639466	2	3	countdown
214.7992751	0.9766921	2	3	go_cue
232.495396	17.5450973	3	2	countdown
250.0404933	0.9755427	3	2	go_cue
268.7349691	17.5441401	1	1	countdown
286.2791092	0.9767854	1	1	go_cue
304.9555358	17.5233843	2	3	countdown
322.4789201	0.9769219	2	3	go_cue
341.6556587	17.5638337	3	3	countdown
359.2194924	0.9762412	3	3	go_cue
377.8955473	17.5439233	4	3	countdown
395.4394706	0.9761114	4	3	go_cue
413.1351138	17.5637765	1	4	countdown
430.6988903	0.9766734	1	4	go_cue
