onset	duration	condition_code	target_code	trial_type
20.0559186	17.5636363	2	2	countdown
37.6195549	0.9762822	2	2	go_cue
55.7956308	17.5646275	3	3	countdown
73.3602583	0.9759849	3	3	go_cue
93.0551806	17.5643538	1	2	countdown
110.6195344	0.9769739	1	2	go_cue
129.3154963	17.5447912	4	2	countdown
146.8602875	0.9758904	4	2	go_cue
164.5359904	17.5637661	4	1	countdown
182.0997565	0.9763925	4	1	go_cue
199.7946592	17.5457485	1	1	countdown
217.3404077	0.9756024	1	1	go_cue
235.5150328	17.5641692	3	1	countdown
253.079202	0.976551	3	1	go_cue
270.7750338	17.5447354	2	2	countdown
288.3197692	0.9765073	2	2	go_cue
306.9955441	17.5632393	1	4	countdown
324.5587834	0.9771515	1	4	go_cue
341.7349003	17.5643969	4	1	countdown
359.2992972	0.9764435	4	1	go_cue
376.9756167	17.5636951	3	1	countdown
394.5393118	0.976428	3	1	go_cue
412.2343487	17.5447652	2	4	countdown
429.7791139	0.9763674	2	4	go_cue
