onset	duration	condition_code	target_code	trial_type
20.063619	17.538358	4	2	countdown
37.601977	0.9626989	4	2	go_cue
56.2472649	17.5044973	2	3	countdown
73.7517622	0.9801846	2	3	go_cue
92.8992042	17.5204218	1	3	countdown
110.419626	0.9631061	1	3	go_cue
127.5659914	17.5553975	3	3	countdown
145.1213889	0.9623023	3	3	go_cue
164.766363	17.5052199	2	1	countdown
182.2715829	0.9630688	2	1	go_cue
200.4015964	17.5539323	1	3	countdown
217.9555287	0.9798608	1	3	go_cue
237.6351932	17.5215329	3	2	countdown
255.1567261	0.9796373	3	2	go_cue
272.8202895	17.4867648	4	2	countdown
290.3070543	0.9629713	4	2	go_cue
309.9696489	17.5211608	1	4	countdown
327.4908097	0.9637388	1	4	go_cue
345.6375722	17.4887038	3	4	countdown
363.126276	0.962285	3	4	go_cue
382.7728986	17.5202699	4	1	countdown
400.2931685	0.9796339	4	1	go_cue
419.9720458	17.5213429	2	2	countdown
437.4933887	0.9802906	2	2	go_cue
