onset	duration	condition_code	target_code	trial_type
20.0631597	17.5715935	1	4	countdown
37.6347532	0.980081	1	4	go_cue
54.7816565	17.5538279	2	1	countdown
72.3354844	0.9799149	2	1	go_cue
90.4986145	17.5549431	4	4	countdown
108.0535576	0.962997	4	4	go_cue
127.7002944	17.554211	3	1	countdown
145.2545054	0.9794269	3	1	go_cue
163.9332319	17.554705	2	2	countdown
181.4879369	0.9635284	2	2	go_cue
200.6344646	17.5380651	4	3	countdown
218.1725297	0.9632266	4	3	go_cue
235.8195938	17.5537414	3	4	countdown
253.3733352	0.9630455	3	4	go_cue
271.0355704	17.5550731	1	4	countdown
288.5906435	0.96324	1	4	go_cue
307.7369118	17.5546378	4	3	countdown
325.2915496	0.962899	4	3	go_cue
343.9387299	17.5537706	3	4	countdown
361.4925005	0.9628999	3	4	go_cue
380.1548156	17.554778	1	1	countdown
397.7095936	0.9632383	1	1	go_cue
415.8399676	17.5536421	2	2	countdown
433.3936097	0.979853	2	2	go_cue
