onset	duration	condition_code	target_code	trial_type
20.0478033	17.5537843	4	2	countdown
37.6015876	0.9630808	4	2	go_cue
56.2638391	17.5542399	2	4	countdown
73.818079	0.9639067	2	4	go_cue
91.4655756	17.5373306	1	2	countdown
109.0029062	0.9800093	1	2	go_cue
126.6825049	17.5548933	3	3	countdown
144.2373982	0.9629598	3	3	go_cue
161.8994597	17.5721087	2	4	countdown
179.4715684	0.9626662	2	4	go_cue
197.6012838	17.5536755	1	4	countdown
215.1549593	0.9633929	1	4	go_cue
233.2849639	17.5547549	4	4	countdown
250.8397188	0.9630359	4	4	go_cue
268.4867739	17.5543413	3	2	countdown
286.0411152	0.962469	3	2	go_cue
304.7040929	17.5538158	3	3	countdown
322.2579087	0.9627645	3	3	go_cue
340.9035733	17.5548749	1	4	countdown
358.4584482	0.9633816	1	4	go_cue
377.1215832	17.5547499	4	4	countdown
394.6763331	0.9627201	4	4	go_cue
413.3385693	17.5716621	2	2	countdown
430.9102314	0.9632159	2	2	go_cue
