onset	duration	condition_code	target_code	trial_type
20.0763987	17.5645613	4	1	countdown
37.64096	0.976543	4	1	go_cue
57.3176941	17.5634522	3	1	countdown
74.8811463	0.9760018	3	1	go_cue
92.5771299	17.5642443	1	4	countdown
110.1413742	0.9759487	1	4	go_cue
129.2975629	17.5641741	2	3	countdown
146.861737	0.9758921	2	3	go_cue
164.017412	17.5636538	1	2	countdown
181.5810658	0.976155	1	2	go_cue
198.7375358	17.5433778	2	1	countdown
216.2809136	0.9771221	2	1	go_cue
235.4567704	17.5649923	3	1	countdown
253.0217627	0.9756446	3	1	go_cue
272.6976018	17.5635759	4	1	countdown
290.2611777	0.9761435	4	1	go_cue
308.9564348	17.5645457	2	2	countdown
326.5209805	0.9764987	2	2	go_cue
344.6774921	17.5636731	1	3	countdown
362.2411652	0.9763185	1	3	go_cue
379.416879	17.5644697	4	3	countdown
396.9813487	0.9762304	4	3	go_cue
416.6576643	17.5635896	3	2	countdown
434.2212539	0.9762931	3	2	go_cue
