onset	duration	condition_code	target_code	trial_type
20.0756047	17.5643977	4	3	countdown
37.6400024	0.9761483	4	3	go_cue
57.3749532	17.5645928	1	1	countdown
74.939546	0.9767722	1	1	go_cue
92.6163782	17.5637704	2	3	countdown
110.1801486	0.9760952	2	3	go_cue
128.3949907	17.5648888	3	1	countdown
145.9598795	0.9762882	3	1	go_cue
165.6360976	17.5438414	4	3	countdown
183.179939	0.9761108	4	3	go_cue
202.9144323	17.5449531	2	4	countdown
220.4593854	0.9764862	2	4	go_cue
238.615487	17.5634496	1	4	countdown
256.1789366	0.9768317	1	4	go_cue
273.3948214	17.5644195	3	2	countdown
290.9592409	0.9764872	3	2	go_cue
308.6358015	17.5639316	3	4	countdown
326.1997331	0.9761276	3	4	go_cue
343.9340744	17.5646228	1	4	countdown
361.4986972	0.976704	1	4	go_cue
380.1751047	17.5636068	2	2	countdown
397.7387115	0.976472	2	2	go_cue
415.9744676	17.5446618	4	4	countdown
433.5191294	0.9764109	4	4	go_cue
