onset	duration	condition_code	target_code	trial_type
20.0555247	17.5635545	2	4	countdown
37.6190792	0.976952	2	4	go_cue
56.7755218	17.5436944	1	4	countdown
74.3192162	0.9761383	1	4	go_cue
92.6348007	17.5446868	3	2	countdown
110.1794875	0.9761149	3	2	go_cue
129.8555364	17.5635356	4	4	countdown
147.419072	0.9765086	4	4	go_cue
165.0956401	17.5633129	4	4	countdown
182.658953	0.9765023	4	4	go_cue
201.4741508	17.5643134	1	3	countdown
219.0384642	0.9768671	1	3	go_cue
237.1951196	17.5641252	2	2	countdown
254.7592448	0.9761402	2	2	go_cue
274.0343734	17.5242209	3	4	countdown
291.5585943	0.9772489	3	4	go_cue
311.2938235	17.5444461	1	3	countdown
328.8382696	0.976648	1	3	go_cue
346.9945961	17.5633223	2	4	countdown
364.5579184	0.9770821	2	4	go_cue
381.7343837	17.5638683	4	1	countdown
399.298252	0.976284	4	1	go_cue
416.9748504	17.5637844	3	1	countdown
434.5386348	0.9761519	3	1	go_cue
