onset	duration	condition_code	target_code	trial_type
20.0561234	17.5434902	3	1	countdown
37.5996136	0.9765663	3	1	go_cue
55.2761958	17.5636072	4	3	countdown
72.839803	0.9764935	4	3	go_cue
90.5349595	17.5453614	1	1	countdown
108.0803209	0.97597	1	1	go_cue
126.7560587	17.5641001	2	3	countdown
144.3201588	0.9761838	2	3	go_cue
163.4760827	17.5633631	2	1	countdown
181.0394458	0.9768567	2	1	go_cue
200.1960937	17.5434093	1	3	countdown
217.739503	0.9768561	1	3	go_cue
236.9156479	17.5643176	4	4	countdown
254.4799655	0.9763598	4	4	go_cue
274.1564851	17.5431355	3	1	countdown
291.6996206	0.9765039	3	1	go_cue
311.3764532	17.5635521	3	1	countdown
328.9400053	0.9765521	3	1	go_cue
348.6350614	17.5643269	1	4	countdown
366.1993883	0.9772993	1	4	go_cue
385.3561869	17.5440709	2	2	countdown
402.9002578	0.9762946	2	2	go_cue
420.5956596	17.5641879	4	2	countdown
438.1598475	0.9765843	4	2	go_cue
