onset	duration	condition_code	target_code	trial_type
20.076973	17.5638466	4	4	countdown
37.6408196	0.9766459	4	4	go_cue
57.3363143	17.5646179	1	1	countdown
74.9009322	0.9762662	1	1	go_cue
92.5769408	17.5639973	2	2	countdown
110.1409381	0.9765161	2	2	go_cue
128.8368446	17.5639583	3	3	countdown
146.4008029	0.9769066	3	3	go_cue
165.0773271	17.5638685	4	4	countdown
182.6411956	0.9761637	4	4	go_cue
200.3173953	17.5636512	3	4	countdown
217.8810465	0.9764374	3	4	go_cue
237.5764713	17.5637107	1	2	countdown
255.140182	0.9770646	1	2	go_cue
274.297145	17.543551	2	2	countdown
291.840696	0.9768465	2	2	go_cue
311.5170446	17.5631386	1	2	countdown
329.0801832	0.9771189	1	2	go_cue
346.7768811	17.5639906	3	1	countdown
364.3408717	0.9767825	3	1	go_cue
384.0364206	17.5643122	2	2	countdown
401.6007328	0.9762633	2	2	go_cue
420.7769902	17.5642017	4	2	countdown
438.3411919	0.9761266	4	2	go_cue
