onset	duration	condition_code	target_code	trial_type
20.0470403	17.6385659	1	2	countdown
37.6856062	0.9786698	1	2	go_cue
55.6477227	17.6551594	2	3	countdown
73.3028821	0.9788465	2	3	go_cue
92.2813948	17.6561605	3	4	countdown
109.9375553	0.9615578	3	4	go_cue
129.8831792	17.6388902	4	2	countdown
147.5220694	0.9783445	4	2	go_cue
166.5156798	17.6732701	1	2	countdown
184.1889499	0.9618211	1	2	go_cue
202.1337582	17.6732715	3	3	countdown
219.8070297	0.9778233	3	3	go_cue
238.7687242	17.6388495	4	4	countdown
256.4075737	0.9614518	4	4	go_cue
274.3681502	17.6732914	2	3	countdown
292.0414416	0.9780842	2	3	go_cue
311.4866013	17.655402	2	4	countdown
329.1420033	0.9785983	2	4	go_cue
349.104158	17.6555274	1	3	countdown
366.7596854	0.9618391	1	3	go_cue
385.2043882	17.6562262	4	3	countdown
402.8606144	0.9781501	4	3	go_cue
422.8230922	17.6549402	3	3	countdown
440.4780324	0.9616586	3	3	go_cue
