onset	duration	condition_code	target_code	trial_type
20.0755264	17.5451342	1	4	countdown
37.6206606	0.9758249	1	4	go_cue
55.2963858	17.5632783	2	3	countdown
72.8596641	0.9767939	2	3	go_cue
90.0364482	17.5635309	4	2	countdown
107.5999791	0.9763138	4	2	go_cue
126.2766588	17.5439624	3	4	countdown
143.8206212	0.9758463	3	4	go_cue
161.5157155	17.544041	2	1	countdown
179.0597565	0.9766526	2	1	go_cue
196.2357807	17.5442928	3	2	countdown
213.7800735	0.9764577	3	2	go_cue
233.4567816	17.5636668	4	1	countdown
251.0204484	0.9761035	4	1	go_cue
270.7155396	17.5641413	1	1	countdown
288.2796809	0.9765969	1	1	go_cue
307.9565336	17.563369	1	3	countdown
325.5199026	0.976502	1	3	go_cue
343.2157064	17.5443733	3	3	countdown
360.7600797	0.9764895	3	3	go_cue
380.4554811	17.5447741	2	4	countdown
398.0002552	0.97627	2	4	go_cue
417.1757397	17.5450594	4	4	countdown
434.7207991	0.9758463	4	4	go_cue
