onset	duration	condition_code	target_code	trial_type
20.063124	17.5540211	1	4	countdown
37.6171451	0.9806326	1	4	go_cue
55.2981146	17.5535144	2	1	countdown
72.851629	0.9636488	2	1	go_cue
90.5149352	17.5718583	4	2	countdown
108.0867935	0.9625206	4	2	go_cue
125.716769	17.5706448	3	1	countdown
143.2874138	0.9626322	3	1	go_cue
162.9177679	17.552739	3	2	countdown
180.4705069	0.963685	3	2	go_cue
199.1334321	17.5717265	2	4	countdown
216.7051586	0.9628341	2	4	go_cue
236.3353456	17.5369631	1	4	countdown
253.8723087	0.9633997	1	4	go_cue
271.0187211	17.5546105	4	1	countdown
288.5733316	0.9630255	4	1	go_cue
306.2205623	17.5536553	4	2	countdown
323.7742176	0.9628867	4	2	go_cue
341.4212752	17.5534952	3	1	countdown
358.9747704	0.9630954	3	1	go_cue
376.6205472	17.5387237	2	2	countdown
394.1592709	0.9794519	2	2	go_cue
411.3056966	17.5537781	1	1	countdown
428.8594747	0.9796562	1	1	go_cue
