onset	duration	condition_code	target_code	trial_type
20.0631134	17.5551602	2	1	countdown
37.6182736	0.9634203	2	1	go_cue
55.26491	17.5538716	1	1	countdown
72.8187816	0.9632044	1	1	go_cue
91.9650534	17.554869	4	4	countdown
109.5199224	0.9633357	4	4	go_cue
128.1499529	17.5381817	3	2	countdown
145.6881346	0.9785522	3	2	go_cue
164.3508305	17.5541514	3	2	countdown
181.9049819	0.9792153	3	2	go_cue
200.5834189	17.5552506	2	2	countdown
218.1386695	0.962883	2	2	go_cue
235.8014812	17.5382847	4	1	countdown
253.3397659	0.9626673	4	1	go_cue
273.0017125	17.5552255	1	2	countdown
290.556938	0.9630394	1	2	go_cue
308.2035633	17.5542766	1	1	countdown
325.7578399	0.9628527	1	1	go_cue
343.9043483	17.5539511	2	3	countdown
361.4582994	0.9630855	2	3	go_cue
379.5877044	17.5557425	3	3	countdown
397.1434469	0.979074	3	3	go_cue
415.8063899	17.5372108	4	2	countdown
433.3436007	0.9796401	4	2	go_cue
