onset	duration	condition_code	target_code	trial_type
20.056502	17.5634334	3	3	countdown
37.6199354	0.9767521	3	3	go_cue
55.4751928	17.5445187	1	3	countdown
73.0197115	0.9771254	1	3	go_cue
91.7555126	17.564596	4	2	countdown
109.3201086	0.9767911	4	2	go_cue
129.0350936	17.5654194	2	1	countdown
146.600513	0.9764968	2	1	go_cue
163.756438	17.5236833	1	3	countdown
181.2801213	0.9767062	1	3	go_cue
199.4954222	17.5448774	4	1	countdown
217.0402996	0.9767403	4	1	go_cue
234.7752746	17.5447391	2	3	countdown
252.3200137	0.9772059	2	3	go_cue
271.5158958	17.5450286	3	2	countdown
289.0609244	0.9762901	3	2	go_cue
308.7755352	17.5645721	2	3	countdown
326.3401073	0.9769905	2	3	go_cue
343.4966222	17.5637748	1	1	countdown
361.060397	0.9767827	1	1	go_cue
378.2958057	17.5455529	4	2	countdown
395.8413586	0.9759311	4	2	go_cue
414.5172448	17.5636694	3	2	countdown
432.0809142	0.9764197	3	2	go_cue
