onset	duration	condition_code	target_code	trial_type
20.0566297	17.4837693	4	3	countdown
37.540399	0.9764181	4	3	go_cue
57.2166586	17.5243925	3	2	countdown
74.7410511	0.9758222	3	2	go_cue
92.4357936	17.5443151	2	2	countdown
109.9801087	0.9769384	2	2	go_cue
129.1364437	17.5436205	1	4	countdown
146.6800642	0.9770202	1	4	go_cue
163.8364752	17.5045272	1	3	countdown
181.3410024	0.9763043	1	3	go_cue
199.4964597	17.5240679	2	3	countdown
217.0205276	0.9765851	2	3	go_cue
235.196441	17.5642358	3	1	countdown
252.7606768	0.9765254	3	1	go_cue
271.4370841	17.4835848	4	3	countdown
288.9206689	0.9767027	4	3	go_cue
306.6162126	17.5441468	1	4	countdown
324.1603594	0.9769528	1	4	go_cue
341.3167924	17.523597	2	2	countdown
358.8403894	0.9770905	2	2	go_cue
376.5365544	17.4842313	4	3	countdown
394.0207857	0.9763533	4	3	go_cue
412.6972612	17.5627966	3	2	countdown
430.2600578	0.9773567	3	2	go_cue
