onset	duration	condition_code	target_code	trial_type
20.0755865	17.5046238	2	4	countdown
37.5802103	0.9766979	2	4	go_cue
55.7562001	17.5241795	3	3	countdown
73.2803796	0.9765643	3	3	go_cue
92.9567986	17.5240828	4	1	countdown
110.4808814	0.9762075	4	1	go_cue
128.1759576	17.5440801	1	2	countdown
145.7200377	0.9763167	1	2	go_cue
163.4163525	17.5244553	3	2	countdown
180.9408078	0.9763087	3	2	go_cue
199.6358177	17.544017	1	4	countdown
217.1798347	0.9774185	1	4	go_cue
234.3564128	17.5043937	4	2	countdown
251.8608065	0.9763688	4	2	go_cue
270.5561577	17.5041179	2	2	countdown
288.0602756	0.9771305	2	2	go_cue
306.2362418	17.5242084	3	4	countdown
323.7604502	0.9765054	3	4	go_cue
341.4560401	17.5447588	2	3	countdown
359.0007989	0.9765897	2	3	go_cue
376.6964999	17.5244132	4	2	countdown
394.2209131	0.9764989	4	2	go_cue
413.9162785	17.5641872	1	4	countdown
431.4804657	0.976913	1	4	go_cue
