onset	duration	condition_code	target_code	trial_type
20.0627019	17.5551209	1	1	countdown
37.6178228	0.9632793	1	1	go_cue
54.7641127	17.5549132	3	4	countdown
72.3190259	0.9792195	3	4	go_cue
90.9826897	17.5538202	4	2	countdown
108.5365099	0.9630945	4	2	go_cue
126.182088	17.5379785	2	2	countdown
143.7200665	0.9800882	2	2	go_cue
161.8829796	17.5553662	4	1	countdown
179.4383458	0.9625242	4	1	go_cue
197.0850871	17.5207551	3	1	countdown
214.6058422	0.962491	3	1	go_cue
232.2507325	17.5722485	1	3	countdown
249.822981	0.9794216	1	3	go_cue
266.9692414	17.571109	2	1	countdown
284.5403504	0.9795579	2	1	go_cue
303.7029851	17.5551571	4	2	countdown
321.2581422	0.9626605	4	2	go_cue
340.9199265	17.5556739	1	4	countdown
358.4756004	0.9624867	1	4	go_cue
376.6212302	17.5558028	3	4	countdown
394.177033	0.9619247	3	4	go_cue
413.8382728	17.5387699	2	2	countdown
431.3770427	0.9629983	2	2	go_cue
