onset	duration	condition_code	target_code	trial_type
20.06371	17.5551817	3	4	countdown
37.6188917	0.9799139	3	4	go_cue
56.2806816	17.5550726	1	2	countdown
73.8357542	0.962989	1	2	go_cue
91.9818869	17.5549164	4	3	countdown
109.5368033	0.9796006	4	3	go_cue
129.2322747	17.5718759	2	1	countdown
146.8041506	0.9627851	2	1	go_cue
165.9338305	17.5710699	2	1	countdown
183.5049004	0.9631546	2	1	go_cue
200.6510904	17.5716665	4	2	countdown
218.2227569	0.9793683	4	2	go_cue
237.9013795	17.5549411	1	4	countdown
255.4563206	0.9634085	1	4	go_cue
274.6027728	17.5553318	3	3	countdown
292.1581046	0.9790516	3	3	go_cue
310.8196654	17.5551959	1	4	countdown
328.3748613	0.9630839	1	4	go_cue
345.5209504	17.5551043	3	4	countdown
363.0760547	0.9628682	3	4	go_cue
382.7548384	17.5715212	2	2	countdown
400.3263596	0.9633301	2	2	go_cue
417.4726129	17.538087	4	2	countdown
435.0106999	0.9636259	4	2	go_cue
