onset	duration	condition_code	target_code	trial_type
20.0565477	17.5233883	3	4	countdown
37.579936	0.9770362	3	4	go_cue
55.256806	17.5635075	4	2	countdown
72.8203135	0.9762476	4	2	go_cue
91.5155275	17.5648325	1	2	countdown
109.08036	0.9762089	1	2	go_cue
126.7565799	17.5632823	2	4	countdown
144.3198622	0.9769994	2	4	go_cue
163.0157992	17.544524	3	2	countdown
180.5603232	0.9763831	3	2	go_cue
200.2557606	17.5444427	1	1	countdown
217.8002033	0.9765039	1	1	go_cue
236.9758874	17.5644313	4	1	countdown
254.5403187	0.9762336	4	1	go_cue
272.2357973	17.5643098	2	3	countdown
289.8001071	0.9765437	2	3	go_cue
308.4960816	17.5645579	3	2	countdown
326.0606395	0.9760536	3	2	go_cue
344.7366547	17.5643438	4	2	countdown
362.3009985	0.9758435	4	2	go_cue
380.9958836	17.564301	1	3	countdown
398.5601846	0.976466	1	3	go_cue
415.7168018	17.5635505	2	1	countdown
433.2803523	0.9766296	2	1	go_cue
