onset	duration	condition_code	target_code	trial_type
20.0766245	17.5449632	4	3	countdown
37.6215877	0.9757287	4	3	go_cue
57.3161783	17.564965	1	3	countdown
74.8811433	0.9762639	1	3	go_cue
94.0372987	17.5437547	2	1	countdown
111.5810534	0.9763367	2	1	go_cue
129.2768099	17.5641871	3	4	countdown
146.840997	0.9764409	3	4	go_cue
164.5176341	17.5637893	3	1	countdown
182.0814234	0.975754	3	1	go_cue
201.7761647	17.5645226	1	1	countdown
219.3406873	0.9764945	1	1	go_cue
236.516946	17.5643416	4	1	countdown
254.0812876	0.9760622	4	1	go_cue
273.7763934	17.5646438	2	3	countdown
291.3410372	0.9764249	2	3	go_cue
309.5165834	17.5650327	4	3	countdown
327.0816161	0.9759002	4	3	go_cue
344.7763102	17.5646647	1	3	countdown
362.3409749	0.9765774	1	3	go_cue
380.5171731	17.5444078	3	3	countdown
398.0615809	0.9759143	3	3	go_cue
416.7563931	17.5647734	2	3	countdown
434.3211665	0.9764215	2	3	go_cue
