onset	duration	condition_code	target_code	trial_type
20.0482977	17.5541767	3	4	countdown
37.6024744	0.9625055	3	4	go_cue
55.248905	17.554353	4	4	countdown
72.803258	0.9626933	4	4	go_cue
90.4484114	17.5551305	2	1	countdown
108.0035419	0.9632012	2	1	go_cue
127.1338997	17.5541443	1	3	countdown
144.688044	0.9796627	1	3	go_cue
162.8504585	17.5552053	4	4	countdown
180.4056638	0.962643	4	4	go_cue
198.0690459	17.5544267	3	3	countdown
215.6234726	0.9622207	3	3	go_cue
233.268357	17.5554656	1	1	countdown
250.8238226	0.9628994	1	1	go_cue
268.9535828	17.5541578	2	1	countdown
286.5077406	0.9795869	2	1	go_cue
305.6541722	17.5544122	1	3	countdown
323.2085844	0.9795104	1	3	go_cue
340.3712999	17.5548016	3	4	countdown
357.9261015	0.9796894	3	4	go_cue
375.6062856	17.5538657	4	2	countdown
393.1601513	0.9630269	4	2	go_cue
412.8223419	17.5720842	2	2	countdown
430.3944261	0.962804	2	2	go_cue
