onset	duration	condition_code	target_code	trial_type
20.0759126	17.5448532	4	2	countdown
37.6207658	0.9760089	4	2	go_cue
55.2968411	17.5438138	3	3	countdown
72.8406549	0.9761453	3	3	go_cue
92.5358062	17.5641657	1	3	countdown
110.0999719	0.9767639	1	3	go_cue
129.2566191	17.5437612	2	1	countdown
146.8003803	0.9765651	2	1	go_cue
163.9567696	17.5435359	1	3	countdown
181.5003055	0.9765151	1	3	go_cue
198.676038	17.5645267	4	3	countdown
216.2405647	0.9762803	4	3	go_cue
234.935975	17.5644426	2	4	countdown
252.5004176	0.9764023	2	4	go_cue
269.6757405	17.5649815	3	4	countdown
287.240722	0.9766603	3	4	go_cue
306.9357192	17.5643782	2	2	countdown
324.5000974	0.9770399	2	2	go_cue
342.1767178	17.5638424	1	2	countdown
359.7405602	0.9767947	1	2	go_cue
378.4361954	17.564423	3	1	countdown
396.0006184	0.9762538	3	1	go_cue
414.6769745	17.5637888	4	1	countdown
432.2407633	0.9761108	4	1	go_cue
